OBJECTID;id_arc;id_arc_tra;SHAPE.LEN;geo_shape;geo_point_2d
44;49.0;737;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.334298839177082, 48.82138669999081], [2.330429277901116, 48.82225005738657]]}";48.8218183787, 2.33236405854
48;53.0;863;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.381791993570263, 48.82580986332055], [2.379490208313721, 48.82506332913953]]}";48.8254365962, 2.38064110094
49;54.0;857;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.376740008038767, 48.824169637584134], [2.374800812979102, 48.823512084250005]]}";48.8238408609, 2.37577041051
50;55.0;853;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.372900777826657, 48.82286776224203], [2.371539177154078, 48.82240893537857]]}";48.8226383488, 2.37221997749
51;56.0;845;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.369189870599664, 48.82161722060699], [2.366078256341194, 48.82054618837352]]}";48.8210817045, 2.36763406347
59;65.0;1037;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2809463225107702, 48.83532830875034], [2.282400295432804, 48.834872716557186], [2.283928176306266, 48.8342826733575]]}";48.8348296633, 2.282445694
68;77.0;741;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.32316720870644, 48.823860097142926], [2.321408608063455, 48.82425655160156]]}";48.8240583244, 2.32228790838
70;79.0;1062;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.312653913259912, 48.82619161880554], [2.308869764194611, 48.827034226204475]]}";48.8266129225, 2.31076183873
73;82.0;1052;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.301298727623427, 48.828708401189296], [2.298995970954195, 48.82922078160484]]}";48.8289645914, 2.30014734929
76;85.0;1042;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2884215682931233, 48.83276709806469], [2.286554606707111, 48.83351765268416]]}";48.8331423754, 2.2874880875
86;96.0;4541;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.274152666999283, 48.86980873562525], [2.273289858518736, 48.86877259211623]]}";48.8692906639, 2.27372126276
97;108.0;4537;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.271692188475638, 48.86658252618791], [2.273515225968905, 48.86873887843139]]}";48.8676607023, 2.27260370722
99;110.0;5642;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.27429977499343, 48.869765805095334], [2.274899022753345, 48.870704329519185], [2.276320717917553, 48.87274952683648], [2.277395346112218, 48.87366449958778]]}";48.8718122105, 2.27573676279
105;117.0;884;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.408264573858951, 48.8372610375202], [2.408543283014701, 48.83815499705664]]}";48.8377080173, 2.40840392844
114;127.0;1449;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.410550532073045, 48.853426782500044], [2.41066866366012, 48.85269590780887]]}";48.8530613452, 2.41060959787
119;133.0;875;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.402123112166094, 48.8335160735334], [2.399875884298987, 48.832653922004816]]}";48.8330849978, 2.40099949823
124;140.0;1482;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.40185477865813, 48.87879659191942], [2.4016167062450853, 48.87890722020706]]}";48.8788519061, 2.40173574245
133;150.0;1775;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.359205154809894, 48.89844499059361], [2.362306260179563, 48.898491963299165]]}";48.8984684769, 2.36075570749
137;156.0;1801;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3947569420950803, 48.89286464927278], [2.394930863828305, 48.89243800773798], [2.395176497999476, 48.8922063935774], [2.395339480830135, 48.89205520488708], [2.395951383270159, 48.88974293808881]]}";48.8913566832, 2.39545343211
139;158.0;6719;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.396338744217447, 48.88622165787935], [2.396502021117577, 48.88551486367971], [2.396658914003258, 48.884509032003955]]}";48.8853682491, 2.39651385821
142;161.0;1421;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.406645061535893, 48.87702253487558], [2.407530453614921, 48.87529054795995]]}";48.8761565414, 2.40708775758
145;164.0;1427;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.408709810099057, 48.87057069980331], [2.408773866887457, 48.86912373651654]]}";48.8698472182, 2.40874183849
697;760.0;5069;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.372538031130417, 48.84869023127193], [2.371353190844403, 48.84799303808311]]}";48.8483416347, 2.37194561099
698;761.0;471;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.371353190844403, 48.84799303808311], [2.369413480874416, 48.846850850094015]]}";48.8474219441, 2.37038333586
699;762.0;470;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.369413480874416, 48.846850850094015], [2.36764316233532, 48.84587063108869]]}";48.8463607406, 2.3685283216
701;765.0;4069;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.333027826720686, 48.87297319939638], [2.331264580041771, 48.87321894949069]]}";48.8730960744, 2.33214620338
707;771.0;1548;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.355891142466472, 48.87227169701935], [2.357349192504034, 48.87482316365215]]}";48.8735474303, 2.35662016749
717;784.0;4476;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.283585172722097, 48.85084493880943], [2.2816429579137543, 48.84941807701418]]}";48.8501315079, 2.28261406532
736;804.0;4750;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.398201001102131, 48.851235258581866], [2.398553086789803, 48.85032663500723]]}";48.8507809468, 2.39837704395
740;808.0;6395;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.392728564117142, 48.85355807855024], [2.391433569465894, 48.855733448953075]]}";48.8546457638, 2.39208106679
773;843.0;6268;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.312365055432254, 48.88091197391559], [2.309118378594679, 48.88049919574914]]}";48.8807055848, 2.31074171701
782;853.0;5945;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.346984071395002, 48.88354932027174], [2.344375508300117, 48.883047158650655]]}";48.8832982395, 2.34567978985
803;877.0;5135;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.375461466551299, 48.83574492207126], [2.373913004985075, 48.83741470360127], [2.373734862940217, 48.83760514863895]]}";48.8366753793, 2.37459853401
812;887.0;4047;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.325503342520333, 48.88744882563914], [2.3258829028816352, 48.88660056406527]]}";48.8870246949, 2.3256931227
822;898.0;705;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326787500681726, 48.8278745579636], [2.326832232458092, 48.828238166894884], [2.326422524412211, 48.829217908566]]}";48.8285557581, 2.32667418525
826;903.0;1637;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3495172083695213, 48.891543878956114], [2.34950974034643, 48.89052467659209]]}";48.8910342778, 2.34951347436
829;906.0;1629;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.349462076720668, 48.88656569784112], [2.349449165066635, 48.885458964755294]]}";48.8860123313, 2.34945562089
830;907.0;1627;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.349449165066635, 48.885458964755294], [2.349367896759712, 48.88385211993823]]}";48.8846555423, 2.34940853091
831;909.0;1419;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.404145989452048, 48.864709840872024], [2.401388854111316, 48.86482392168693]]}";48.8647668813, 2.40276742178
1000;1096.0;4506;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.278844545508612, 48.8669852135772], [2.275793075065385, 48.86569901578269]]}";48.8663421147, 2.27731881029
596;649.0;4226;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.305545415378514, 48.87492895530897], [2.305348649563233, 48.87491434421081]]}";48.8749216498, 2.30544703247
602;657.0;528;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.357098530521685, 48.871774983045945], [2.355604135395896, 48.86905126265652]]}";48.8704131229, 2.35635133296
603;658.0;5024;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.358384665548569, 48.87377167529277], [2.35923287548037, 48.87512929404462]]}";48.8744504847, 2.35880877051
1936;3444.0;993;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.399251795706753, 48.83071424491538], [2.400866265641765, 48.82964483574198]]}";48.8301795403, 2.40005903067
1951;3489.0;1805;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.396710564500009, 48.89019668712186], [2.396175597633719, 48.89091437258173], [2.395514433003203, 48.89205992196791]]}";48.8911111328, 2.39608640342
1968;3520.0;5270;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.279812501792556, 48.877088895366676], [2.28122188238111, 48.87740111676337]]}";48.8772450061, 2.28051719209
1977;3534.0;5183;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.316414901936766, 48.82199359110193], [2.321903381104614, 48.82076623869082]]}";48.8213799149, 2.31915914152
1979;3536.0;5181;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.307185932558802, 48.82408438311652], [2.312050015960175, 48.82303541280286]]}";48.823559898, 2.30961797426
1984;3541.0;5176;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.284716466807096, 48.83066926738004], [2.290855986887624, 48.82792585091306]]}";48.8292975591, 2.28778622685
1985;3542.0;5175;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.279490412692565, 48.83277783743155], [2.281753205002931, 48.831880412865274], [2.284716466807096, 48.83066926738004]]}";48.831730241, 2.28210613288
1995;3552.0;5268;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.35464344393412, 48.817276846571616], [2.355658226503483, 48.81671089128832], [2.356502414023003, 48.81643912560791], [2.3574908817683022, 48.816297899553796], [2.358700627821633, 48.816210509475276], [2.360408312219688, 48.81608504598888]]}";48.8164343393, 2.35745800937
1996;3553.0;5266;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3464715013986712, 48.816303122982134], [2.347015737679091, 48.816408324960584], [2.347492766082787, 48.816536684665856], [2.34832467718889, 48.816892833097405], [2.3494224484009862, 48.8173632797143], [2.350383179703944, 48.8176952364435], [2.351171095715904, 48.8178386661682], [2.352052834457666, 48.817924575476106], [2.352859776313474, 48.81788035196984], [2.353490235882139, 48.81777555965459], [2.354140991194432, 48.81756056260671], [2.35464344393412, 48.817276846571616]]}";48.8173701068, 2.35055091541
1997;3554.0;5264;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.341835967311459, 48.81648168431234], [2.34554971427995, 48.81629623910729], [2.3464715013986712, 48.816303122982134]]}";48.8163712253, 2.34415328504
2002;3559.0;5322;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.389900079463027, 48.826782899985375], [2.391725379706819, 48.82736131567014], [2.39378567189529, 48.827661435656545]]}";48.8273009343, 2.3918247846
2003;3560.0;5328;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.413742190274596, 48.84155018257186], [2.414200668390853, 48.84475085782978]]}";48.8431505202, 2.41397142933
2013;3570.0;5347;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.414171162090349, 48.856173600277266], [2.414356867731039, 48.85835300372597], [2.414303358891808, 48.85933655203981], [2.414159176820748, 48.86053868510088], [2.414029631843099, 48.86130219761137]]}";48.8587422929, 2.41424348318
608;663.0;96;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.333154877104012, 48.853785436800415], [2.333003205710184, 48.85374189363745], [2.332518471131674, 48.85319980387526]]}";48.8535230585, 2.33281757465
623;680.0;6247;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.324345078597211, 48.875230266333254], [2.326636855461124, 48.87553305272729]]}";48.8753816595, 2.32549096703
628;685.0;4066;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.337111285678655, 48.87608241527576], [2.338543359851378, 48.87595588511826]]}";48.8760191502, 2.33782732277
639;697.0;1355;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.370065174104021, 48.86373136844692], [2.371669373803679, 48.86271557004416]]}";48.8632234692, 2.37086727395
641;700.0;6303;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.374734000200027, 48.86093244544715], [2.375553744199569, 48.86045219775296]]}";48.8606923216, 2.3751438722
654;713.0;6317;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.376907579831229, 48.85978087140507], [2.375677878630187, 48.86052596134282]]}";48.8601534164, 2.37629272923
655;714.0;1358;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.374867723323443, 48.861005439741035], [2.372464787346867, 48.86241945598895]]}";48.8617124479, 2.37366625534
660;719.0;1344;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.366348098539307, 48.8660437902136], [2.365281205523146, 48.86670469239682]]}";48.8663742413, 2.36581465203
661;721.0;4952;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.370021550616219, 48.881488414264865], [2.3700435821564882, 48.87978343473847]]}";48.8806359245, 2.37003256639
662;722.0;4979;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.370170457876743, 48.87760919575676], [2.370210372771731, 48.87611177161997]]}";48.8768604837, 2.37019041532
664;724.0;4981;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.370232470680663, 48.875219341136706], [2.370274296524455, 48.87376428251236]]}";48.8744918118, 2.3702533836
669;729.0;1326;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3723069170585482, 48.86813875163424], [2.373261758379835, 48.866859586298034]]}";48.867499169, 2.37278433772
673;733.0;1325;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.37248936794688, 48.86811360948348], [2.371108665353167, 48.869995626446354]]}";48.869054618, 2.37179901665
678;738.0;4980;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.370363358916439, 48.87519461626678], [2.370353267750042, 48.8761088621192]]}";48.8756517392, 2.37035831333
679;739.0;4980;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.370353267750042, 48.8761088621192], [2.370317477167295, 48.87760912468888]]}";48.8768589934, 2.37033537246
685;746.0;6333;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.38035085837685, 48.85773397398912], [2.380429617405145, 48.85796281697745], [2.379554533277146, 48.85917505642609]]}";48.8584685497, 2.38004754801
686;747.0;6331;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.379554533277146, 48.85917505642609], [2.378696571716663, 48.860327506017924]]}";48.8597512812, 2.3791255525
690;752.0;4669;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3786435760763043, 48.85581108336364], [2.377213706703594, 48.85330662930247]]}";48.8545588563, 2.37792864139
691;753.0;4663;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.377192940898534, 48.853261948454225], [2.376070026509034, 48.85133667423643]]}";48.8522993113, 2.3766314837
692;755.0;4670;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.377331606387942, 48.853297484035586], [2.378752523572346, 48.85576677870322]]}";48.8545321314, 2.37804206498
694;757.0;6305;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.37972691006643, 48.85740255140431], [2.380266238796154, 48.85763523347785]]}";48.8575188924, 2.37999657443
702;766.0;1944;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.331264580041771, 48.87321894949069], [2.329626852427034, 48.87343309487026]]}";48.8733260222, 2.33044571623
705;769.0;527;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.354268278424679, 48.8693321679342], [2.354906235570735, 48.870574099071625]]}";48.8699531335, 2.354587257
722;789.0;4434;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.291194621888757, 48.85747658054499], [2.293334869225785, 48.85891741191159]]}";48.8581969962, 2.29226474556
726;793.0;4496;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.301950104713815, 48.86233857130458], [2.305402915433085, 48.862429262139216]]}";48.8623839167, 2.30367651007
741;809.0;6397;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.391400489226617, 48.85579317820487], [2.38989673247878, 48.85818718200818]]}";48.8569901801, 2.39064861085
760;830.0;4954;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.370408518219076, 48.877632340447946], [2.3721248980650183, 48.87612044816643]]}";48.8768763943, 2.37126670814
834;912.0;1407;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.392243919100684, 48.8641434513512], [2.388022174530562, 48.863053637397186], [2.38753183546571, 48.862987403389425]]}";48.8635396348, 2.38989292994
838;916.0;1613;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.359839576867109, 48.89020534137081], [2.35980760045459, 48.88908662777013]]}";48.8896459846, 2.35982358866
844;924.0;6432;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.265824725194319, 48.83827138885025], [2.269170075322662, 48.841443852337726]]}";48.8398576206, 2.26749740026
850;930.0;4528;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.276690063291847, 48.849199394417646], [2.281854705562421, 48.85296121568559]]}";48.8510803051, 2.27927238443
915;1002.0;5137;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.373577321249776, 48.83754208767992], [2.3737753106954402, 48.83733118099974], [2.375328957437991, 48.83566690893308]]}";48.8366047425, 2.3744534002
929;1018.0;4010;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.318447993345184, 48.89162635386776], [2.31718881137642, 48.89235230262411]]}";48.8919893282, 2.31781840236
930;1019.0;1909;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.327398646496175, 48.883692425281275], [2.3268228746386432, 48.88495229884824]]}";48.8843223621, 2.32711076057
